,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,20,21,15,20,13,20,17,20,16,20,21,18,23,17,16,18,16,14,13,16,21,23,23,18,21,22,21,19,20,17,18,19,22,18,16,12,20,21,14,16,21,19,19,16,20,14,20,20,14,23,18,14,23,14,16,19,19,20,16,16,19,16,20,17,20,21,22,18,16,19,16,21,21,19,17,18,20,22,22,17,21,20,20,14,24,18,17,18,19,18,20,24,20,17,18,20,20,20,14,19,17,21,16,16,21,21,14,20,20,21,20,20,18,20,20,20,20,16,20,22,21,13,22,16,18,18,17,17,14,18,20,21,22,16,18,20,17,23,22,17,19,12,23,17,20,20,21,20,14,13,16,23,17,15,17,17,20,13,16,20,19,11,24,12,22,15,16,21,21,20,20,20,20,20,16,16,18,20,11,19,18,20,24,17,17,20,17,19,19,20,20,13,20,16,17,21,24,22,17,16,20,20,18,19,20,20,22,18,20,24,17,17,16,22,14,16,22,18,16,21,19,18,18,20,18,22,18,22,21,20,20,21,15,17,20,18,18,21,17,14,18,18,19,15,16,23,24,20,23,15,20,22,19,17,18,16,20,13,21,17,23,21,23,18,23,19,18,13,19,22,20,17,17,22,22,11,17,17,18,20,19,22,14,20,14,21,16,20,17,20,12,18,18,16,19,11,22,21,16
1,12,0,6,5,6,5,9,5,12,8,8,0,12,11,12,12,7,4,0,8,4,0,1,7,7,7,6,12,9,0,0,5,3,5,9,2,0,8,0,0,9,4,10,6,12,12,7,9,8,12,6,13,0,12,1,8,5,4,8,0,5,9,1,4,12,8,5,7,2,8,8,1,12,4,12,8,1,8,6,9,0,7,10,8,12,9,7,10,12,2,0,8,8,12,4,9,12,12,0,12,12,12,8,4,8,8,8,8,0,8,8,6,12,3,12,12,9,12,5,12,8,2,0,12,2,12,4,8,9,4,4,12,8,4,4,12,8,8,5,12,0,1,6,8,8,6,0,11,8,12,8,0,11,8,5,5,5,8,12,9,4,7,6,4,0,5,12,4,8,8,12,12,8,11,12,12,12,8,8,5,4,0,4,7,12,4,6,12,8,12,12,12,9,12,10,12,2,9,3,1,7,12,6,5,8,10,12,9,3,0,12,9,9,7,8,5,2,0,8,1,8,5,7,8,12,3,9,2,0,8,12,9,6,9,1,8,4,8,12,12,6,9,12,12,12,0,8,8,9,8,3,4,6,12,12,5,12,7,12,0,8,5,8,0,9,0,5,8,12,8,12,12,6,12,8,8,2,0,9,0,8,4,6,2,1,8,8,1,12,8,12,9,6,4,0,5,6,7,12,5
2,9,1,2,2,6,5,9,3,9,6,8,0,12,0,8,12,7,4,0,9,4,0,0,3,7,8,0,12,5,0,3,9,1,8,8,1,0,8,1,0,8,5,6,3,12,12,4,4,8,12,2,3,0,12,0,8,1,0,10,0,7,9,0,4,6,8,2,7,6,8,9,0,12,1,4,8,0,4,6,8,1,6,5,8,12,6,7,4,8,4,0,8,9,8,1,9,12,8,0,10,8,8,7,4,3,9,9,8,1,6,8,6,12,7,12,9,4,12,2,8,8,1,2,12,0,12,4,5,6,4,0,12,8,4,3,12,0,8,1,8,0,0,7,10,10,5,1,6,8,10,8,0,9,8,4,6,2,8,9,8,6,4,2,10,0,6,8,0,8,8,12,13,8,8,12,12,12,8,8,0,4,0,4,4,9,4,8,5,8,12,12,12,5,12,7,12,0,9,2,4,6,8,0,5,1,8,12,8,1,0,11,0,8,2,12,5,0,0,8,0,8,5,8,10,12,3,8,2,1,8,9,4,5,8,0,4,6,8,7,12,8,8,12,12,12,0,7,8,9,8,0,7,6,12,9,3,12,4,9,0,9,6,8,0,8,0,5,8,12,7,8,12,8,12,10,8,5,1,8,0,8,4,0,2,1,8,8,2,12,9,8,8,3,5,1,6,4,4,12,2
3,9,0,4,2,4,2,9,0,6,5,9,0,12,0,10,12,9,1,0,8,1,0,0,7,11,8,0,12,8,0,0,4,0,6,8,2,1,8,0,0,9,4,3,3,12,12,4,8,8,8,4,0,0,13,0,8,1,1,8,0,5,9,0,4,6,8,4,0,5,8,8,0,9,0,4,9,0,1,3,10,0,7,3,9,12,7,8,5,8,4,1,8,7,8,5,8,8,9,0,8,8,10,2,2,5,4,8,8,0,5,8,5,8,1,12,5,1,8,1,9,8,1,0,12,0,12,2,5,6,5,1,9,8,1,0,12,3,10,0,8,0,0,7,7,8,4,0,3,8,8,8,0,9,8,6,4,1,8,9,8,6,6,2,7,1,2,8,0,8,8,4,8,5,5,8,12,8,8,8,2,5,0,5,4,7,4,6,4,8,9,12,12,8,8,6,12,0,8,2,0,4,8,0,9,0,10,12,8,2,0,8,0,8,1,7,4,1,0,8,2,9,4,9,8,11,2,8,2,1,8,8,0,5,7,0,5,3,9,6,6,0,8,12,1,12,0,8,8,9,9,1,2,4,12,8,4,12,4,8,1,8,0,8,0,8,0,2,8,12,8,8,8,5,12,9,8,4,3,8,0,8,4,0,0,1,10,4,1,12,9,11,7,9,4,2,5,4,0,12,3
4,8,0,3,4,4,0,9,1,10,4,8,0,12,0,9,12,6,1,0,9,0,0,1,5,3,7,2,12,7,1,0,9,1,7,8,1,0,8,0,2,8,3,0,1,12,12,11,8,8,8,2,3,1,12,0,9,0,1,8,0,4,8,0,5,6,9,2,0,2,8,8,1,8,0,4,9,0,4,4,8,0,3,2,8,8,6,4,5,8,4,0,8,5,8,3,9,8,5,0,8,9,9,3,3,1,4,8,9,1,0,8,4,10,1,7,4,3,9,0,8,8,1,0,12,0,12,0,5,8,4,1,4,3,1,1,8,4,8,6,8,0,0,7,10,8,4,0,5,8,8,8,1,8,8,4,4,2,8,8,8,5,10,5,6,0,3,9,0,8,8,4,8,4,1,9,11,8,5,8,0,4,0,4,5,4,4,5,4,8,10,12,12,8,8,6,12,0,9,1,1,4,8,1,10,3,8,12,8,2,0,8,0,8,2,12,7,0,0,8,0,8,5,9,10,10,3,8,4,0,8,4,0,9,10,0,6,3,10,6,4,2,8,12,0,12,0,8,8,8,8,2,2,2,11,9,1,12,4,8,0,8,0,8,0,8,0,2,8,9,9,9,8,2,12,8,8,2,0,8,0,8,5,0,0,0,9,3,0,12,8,10,9,3,5,2,4,4,0,12,4
5,10,1,8,4,4,3,8,0,9,5,8,0,12,0,8,9,7,1,1,8,0,0,1,0,6,7,1,12,4,0,0,7,0,9,8,1,0,8,0,1,8,0,1,1,12,12,11,9,5,9,2,3,0,12,0,9,0,0,8,0,4,8,1,5,5,9,7,0,3,8,8,0,9,0,4,8,0,5,2,8,0,5,2,8,8,10,8,4,8,1,1,9,5,8,1,9,8,0,0,8,9,8,2,4,2,1,8,9,0,1,8,0,9,1,2,4,1,8,0,8,7,1,1,12,1,8,0,5,7,4,1,8,1,1,0,8,0,9,2,8,0,0,6,4,8,1,0,1,8,8,8,1,8,8,4,5,1,8,9,8,4,7,2,3,0,1,8,1,8,9,5,8,4,0,8,10,8,0,8,0,4,0,4,4,5,4,6,4,7,8,12,12,9,8,5,9,2,8,2,1,3,7,1,10,1,8,12,9,0,0,8,0,8,3,9,5,0,0,8,2,8,6,7,8,11,6,9,1,0,8,5,3,10,6,0,5,5,5,9,5,5,8,12,0,10,0,8,8,8,10,0,3,1,8,8,6,12,4,8,0,8,0,8,0,9,0,4,8,9,8,8,8,5,8,8,8,3,1,9,2,8,4,0,3,0,8,2,0,12,8,8,5,8,4,0,4,5,0,12,4
6,9,0,7,4,4,0,9,0,11,4,9,0,12,2,8,8,6,0,0,8,1,0,1,3,5,7,0,10,4,1,0,5,0,7,8,0,0,8,0,0,8,0,2,1,12,12,11,4,4,9,3,2,0,12,0,11,1,0,8,0,4,8,0,4,5,8,4,0,3,11,8,0,9,0,4,8,0,6,2,8,0,7,1,8,8,9,4,4,8,3,0,8,4,9,2,9,8,2,0,8,9,8,6,3,7,2,8,9,1,1,8,0,8,0,0,4,1,8,0,8,8,1,1,8,2,8,0,5,7,4,1,8,2,1,1,8,2,9,3,8,0,0,6,9,8,0,0,2,8,9,8,1,8,8,4,6,1,8,9,9,4,0,3,3,0,3,9,0,8,8,5,8,4,4,9,9,8,0,8,1,6,0,5,4,5,4,5,4,8,8,12,12,6,8,3,10,0,8,2,1,3,6,1,7,0,9,12,8,2,0,8,0,8,4,5,3,0,0,8,0,9,4,5,8,9,1,8,1,0,8,4,0,6,5,0,4,5,0,8,4,5,8,12,1,8,1,7,8,8,9,3,3,3,9,8,1,10,4,8,0,9,0,8,0,8,0,1,8,8,9,8,8,3,8,8,8,1,0,8,1,8,6,1,0,0,8,2,0,12,9,7,9,4,4,2,5,5,0,12,2
7,8,0,5,2,4,0,8,0,5,4,8,1,12,0,8,9,7,0,1,9,0,0,1,6,3,8,0,9,3,1,1,6,0,7,8,1,0,8,2,0,8,2,0,1,12,8,9,7,5,8,5,0,0,12,0,8,0,3,8,0,4,8,0,5,4,8,4,0,4,5,9,1,8,0,4,9,0,3,4,9,0,2,1,10,6,6,2,4,9,6,0,8,4,8,3,8,9,0,0,9,8,8,4,2,2,2,8,8,0,3,8,0,8,0,0,5,1,8,3,8,8,0,0,8,0,8,0,5,6,4,1,7,2,0,0,8,3,8,0,8,0,0,6,5,8,1,0,0,9,9,8,0,8,8,6,5,0,8,8,8,6,0,3,3,0,2,8,0,8,8,5,0,4,3,9,8,8,0,8,0,4,1,4,5,5,4,4,4,8,8,12,12,8,8,2,8,0,8,1,1,5,5,0,7,3,8,12,9,1,0,8,0,9,0,8,6,0,0,10,1,8,4,7,11,9,1,8,1,0,8,3,1,9,7,0,4,3,2,9,5,7,8,8,1,9,1,4,3,8,8,2,2,2,8,8,1,8,4,8,0,8,1,9,0,8,1,1,8,8,7,8,8,2,8,9,8,2,2,8,0,8,4,1,3,0,8,2,1,12,11,8,6,5,4,1,4,2,1,12,2
8,9,0,2,1,6,1,9,0,11,0,8,0,12,1,8,8,6,0,0,8,0,0,1,5,4,4,1,8,4,0,0,4,0,9,8,0,0,8,0,0,9,4,1,0,12,8,6,5,4,9,1,1,0,12,0,9,0,0,8,0,4,8,0,5,5,8,4,0,3,5,9,0,8,2,4,8,0,3,3,8,1,3,0,8,8,7,4,5,8,3,0,9,5,9,1,8,9,1,1,8,9,9,3,2,5,2,8,9,0,2,9,0,9,2,0,4,1,8,2,8,8,1,0,8,1,8,0,5,7,4,0,10,0,0,0,6,3,9,2,8,0,0,1,10,8,0,0,0,8,10,8,2,8,8,4,4,0,8,9,9,4,0,2,6,0,5,9,0,9,9,5,0,4,1,8,8,8,0,8,0,4,0,5,4,4,4,2,4,9,8,12,12,6,8,1,8,0,8,1,0,3,5,0,3,0,8,12,9,1,0,9,0,8,2,5,3,0,1,9,0,8,7,6,4,9,1,8,0,0,9,4,1,9,5,0,6,4,0,12,5,5,4,8,1,9,1,10,4,8,8,1,2,2,8,8,1,8,5,8,0,8,1,8,0,8,0,1,8,8,9,8,8,3,8,8,9,1,0,8,1,8,4,1,2,0,9,3,0,12,8,9,7,2,4,0,4,4,0,12,1
